2, 0, 0
2, 0, 0
2, 0, 0
2, 0, 0
2, 0, 0
3, 1, 1
3, 0, 0
3, 0, 0
3, 0, 0
3, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
5, 0, 0
5, 0, 0
5, 0, 0
5, 0, 0
5, 0, 0
6, 0, 0
6, 0, 0
6, 0, 0
6, 0, 0
6, 0, 0
7, 0, 0
7, 0, 0
7, 0, 0
7, 0, 0
7, 0, 0
8, 1, 0
8, 1, 0
8, 1, 0
8, 1, 0
8, 1, 0
9, 2, 0
9, 2, 0
9, 2, 0
9, 2, 0
9, 2, 0
10, 4, 0
10, 3, 0
10, 3, 0
10, 3, 0
10, 3, 0
11, 6, 0
11, 6, 0
11, 6, 0
11, 6, 0
11, 6, 0
12, 10, 0
12, 10, 0
12, 10, 0
12, 10, 0
12, 10, 0
13, 16, 0
13, 16, 0
13, 16, 0
13, 16, 0
13, 16, 0
14, 24, 0
14, 24, 0
14, 24, 0
14, 24, 0
14, 24, 0
15, 35, 0
15, 35, 0
15, 35, 0
15, 35, 0
15, 35, 0
16, 52, 0
16, 52, 0
16, 52, 0
16, 53, 0
16, 52, 0
17, 72, 0
17, 73, 0
17, 73, 0
17, 73, 0
17, 72, 0
18, 100, 0
18, 99, 0
18, 99, 0
18, 99, 0
18, 99, 0
19, 137, 1
19, 136, 1
19, 136, 1
19, 136, 1
19, 136, 1
20, 185, 5
20, 184, 5
20, 184, 5
20, 188, 5
20, 184, 5
21, 251, 13
21, 249, 13
21, 248, 13
21, 248, 13
21, 248, 13
22, 331, 30
22, 331, 30
22, 329, 31
22, 329, 30
22, 329, 30
23, 453, 69
23, 445, 66
23, 445, 66
23, 445, 66
23, 446, 66
24, 625, 147
24, 623, 145
24, 622, 145
24, 634, 144
24, 622, 145
25, 914, 315
25, 909, 311
25, 910, 312
25, 909, 312
25, 920, 321
26, 1400, 653
26, 1402, 658
26, 1403, 658
26, 1423, 679
26, 1405, 657
27, 2295, 1377
27, 2297, 1380
27, 2296, 1374
27, 2292, 1375
27, 2292, 1375
28, 4020, 2892
28, 3909, 2791
28, 3913, 2794
28, 3914, 2796
28, 3985, 2868
29, 7200, 5821
29, 7196, 5823
29, 7179, 5809
29, 7172, 5803
29, 7362, 5991
30, 14088, 12420
30, 14169, 12505
30, 14135, 12466
30, 14205, 12538
30, 14048, 12395
