2, 0, 0
2, 0, 0
2, 0, 0
2, 0, 0
2, 0, 0
3, 6, 6
3, 0, 0
3, 0, 0
3, 0, 0
3, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
5, 0, 0
5, 0, 0
5, 0, 0
5, 0, 0
5, 0, 0
6, 0, 0
6, 0, 0
6, 0, 0
6, 0, 0
6, 0, 0
7, 0, 0
7, 0, 0
7, 0, 0
7, 0, 0
7, 0, 0
8, 1, 0
8, 1, 0
8, 1, 0
8, 1, 0
8, 1, 0
9, 2, 0
9, 2, 0
9, 2, 0
9, 2, 0
9, 2, 0
10, 4, 0
10, 4, 0
10, 4, 0
10, 4, 0
10, 4, 0
11, 6, 0
11, 7, 0
11, 6, 0
11, 7, 0
11, 6, 0
12, 10, 0
12, 11, 0
12, 10, 0
12, 10, 0
12, 10, 0
13, 16, 0
13, 16, 0
13, 16, 0
13, 16, 0
13, 16, 0
14, 24, 0
14, 24, 0
14, 24, 0
14, 24, 0
14, 24, 0
15, 36, 0
15, 35, 0
15, 35, 0
15, 35, 0
15, 35, 0
16, 52, 0
16, 52, 0
16, 52, 0
16, 53, 0
16, 52, 0
17, 72, 0
17, 72, 0
17, 76, 0
17, 72, 0
17, 72, 0
18, 100, 0
18, 99, 0
18, 99, 0
18, 99, 0
18, 98, 0
19, 135, 0
19, 134, 0
19, 134, 0
19, 134, 0
19, 134, 0
20, 181, 1
20, 179, 1
20, 179, 1
20, 180, 1
20, 186, 1
21, 240, 3
21, 239, 3
21, 238, 3
21, 237, 3
21, 242, 3
22, 312, 8
22, 305, 8
22, 305, 8
22, 306, 8
22, 306, 8
23, 399, 19
23, 398, 20
23, 396, 19
23, 395, 19
23, 395, 19
24, 519, 42
24, 519, 42
24, 519, 42
24, 519, 42
24, 520, 43
25, 693, 91
25, 688, 91
25, 690, 91
25, 688, 91
25, 688, 91
26, 940, 195
26, 933, 193
26, 933, 193
26, 935, 193
26, 937, 194
27, 1321, 404
27, 1322, 404
27, 1319, 406
27, 1322, 405
27, 1406, 485
28, 1992, 865
28, 1997, 864
28, 1992, 866
28, 1989, 864
28, 1987, 865
29, 3168, 1795
29, 3168, 1794
29, 3170, 1795
29, 3172, 1794
29, 3169, 1794
30, 5384, 3714
30, 5376, 3710
30, 5379, 3710
30, 5384, 3712
30, 5384, 3712
