2, 0, 0
2, 0, 0
2, 0, 0
2, 0, 0
2, 0, 0
2, 0, 0
2, 0, 0
2, 0, 0
2, 0, 0
2, 0, 0
3, 0, 0
3, 0, 0
3, 0, 0
3, 0, 0
3, 0, 0
3, 0, 0
3, 0, 0
3, 0, 0
3, 0, 0
3, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
5, 0, 0
5, 0, 0
5, 0, 0
5, 0, 0
5, 0, 0
5, 0, 0
5, 0, 0
5, 0, 0
5, 0, 0
5, 0, 0
6, 1, 0
6, 1, 0
6, 1, 0
6, 1, 0
6, 1, 0
6, 1, 0
6, 1, 0
6, 1, 0
6, 1, 0
6, 1, 0
7, 2, 0
7, 2, 0
7, 2, 0
7, 2, 0
7, 2, 0
7, 2, 0
7, 2, 0
7, 2, 0
7, 2, 0
7, 2, 0
8, 5, 0
8, 5, 0
8, 5, 0
8, 5, 0
8, 5, 0
8, 5, 0
8, 5, 0
8, 5, 0
8, 5, 0
8, 5, 0
9, 11, 0
9, 11, 0
9, 11, 0
9, 11, 0
9, 11, 0
9, 11, 0
9, 11, 0
9, 11, 0
9, 11, 0
9, 11, 0
10, 20, 0
10, 20, 0
10, 20, 0
10, 20, 0
10, 20, 0
10, 20, 0
10, 20, 0
10, 20, 0
10, 20, 0
10, 20, 0
11, 36, 0
11, 36, 0
11, 36, 0
11, 36, 0
11, 36, 0
11, 36, 0
11, 36, 0
11, 36, 0
11, 36, 0
11, 36, 0
12, 61, 0
12, 61, 0
12, 61, 0
12, 61, 0
12, 61, 0
12, 61, 0
12, 61, 0
12, 61, 0
12, 61, 0
12, 61, 0
13, 101, 1
13, 99, 1
13, 101, 2
13, 107, 1
13, 101, 1
13, 104, 1
13, 105, 1
13, 105, 1
13, 104, 1
13, 102, 1
14, 169, 5
14, 165, 5
14, 170, 5
14, 161, 4
14, 163, 5
14, 164, 5
14, 162, 4
14, 161, 4
14, 163, 4
14, 165, 5
15, 243, 12
15, 239, 11
15, 247, 11
15, 252, 13
15, 248, 11
15, 243, 13
15, 245, 12
15, 249, 11
15, 247, 11
15, 249, 12
16, 366, 28
16, 383, 31
16, 378, 30
16, 383, 28
16, 373, 28
16, 370, 30
16, 379, 28
16, 375, 29
16, 378, 28
16, 373, 28
17, 556, 65
17, 561, 69
17, 569, 65
17, 564, 68
17, 571, 67
17, 598, 71
17, 599, 72
17, 588, 65
17, 565, 67
17, 563, 70
18, 853, 148
18, 833, 145
18, 836, 146
18, 842, 154
18, 870, 147
18, 819, 144
18, 826, 142
18, 853, 150
18, 843, 141
18, 840, 146
19, 1253, 306
19, 1257, 313
19, 1296, 320
19, 1264, 306
19, 1279, 322
19, 1305, 331
19, 1290, 332
19, 1291, 315
19, 1275, 318
19, 1295, 326
20, 2041, 679
20, 1948, 659
20, 2019, 728
20, 2029, 676
20, 1884, 632
20, 1956, 725
20, 2101, 734
20, 2041, 680
20, 1989, 676
20, 2061, 698
21, 3301, 1489
21, 3180, 1441
21, 3172, 1416
21, 3148, 1419
21, 3248, 1475
21, 3280, 1473
21, 3283, 1473
21, 3296, 1478
21, 3487, 1623
21, 5064, 2170
22, 7658, 4050
22, 7408, 3555
22, 6338, 3602
22, 7092, 4098
22, 6807, 3667
22, 6849, 3575
22, 6219, 3479
22, 7619, 4420
22, 8715, 4940
22, 6768, 3820
23, 11753, 7368
23, 12284, 8568
23, 14083, 9976
23, 13461, 8145
23, 11416, 7715
23, 12038, 7891
23, 14592, 10413
23, 12249, 7934
23, 11764, 7614
23, 11567, 7723
24, 24149, 19509
24, 21654, 16822
24, 22339, 17595
24, 22989, 17085
24, 22131, 16667
24, 25002, 18781
24, 22612, 17390
24, 24158, 19297
24, 22253, 16509
24, 23360, 17749
25, 43402, 35304
25, 38452, 31968
25, 35555, 29849
25, 36965, 31486
25, 35780, 30274
25, 36206, 30366
25, 35767, 30125
25, 35691, 30166
25, 37166, 31511
25, 37322, 31065
26, 68679, 61553
26, 68828, 62171
26, 78982, 71529
26, 78672, 69412
26, 70641, 63491
26, 71201, 63749
26, 72890, 65688
26, 71168, 64511
26, 69817, 62788
26, 71609, 64597
27, 138615, 130062
27, 140690, 131551
27, 136113, 127634
27, 137773, 129435
27, 138714, 129611
27, 135104, 126770
27, 136242, 127903
27, 136943, 128597
27, 138127, 128992
27, 138307, 129967
28, 285747, 275385
28, 284441, 272316
28, 249091, 237780
28, 283372, 273751
28, 302364, 290349
28, 313838, 301233
28, 320752, 308606
28, 327739, 314565
28, 292665, 279885
28, 297210, 285145
29, 646117, 631110
29, 617698, 601146
29, 529222, 514443
29, 598034, 586074
29, 697526, 680238
29, 743696, 723875
29, 730005, 714854
29, 800195, 778185
29, 537774, 517763
29, 641173, 625728
30, 1351331, 1330358
30, 1395870, 1376283
30, 1196932, 1183251
30, 1109586, 1088224
30, 1000611, 986932
30, 999863, 986181
30, 1000000, 986227
30, 1000572, 986841
30, 1136152, 1120590
30, 1134456, 1118889
