2, 0, 0
2, 0, 0
2, 0, 0
2, 0, 0
2, 0, 0
3, 0, 0
3, 0, 0
3, 0, 0
3, 0, 0
3, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
5, 0, 0
5, 0, 0
5, 0, 0
5, 0, 0
5, 0, 0
6, 0, 0
6, 0, 0
6, 0, 0
6, 0, 0
6, 0, 0
7, 0, 0
7, 0, 0
7, 0, 0
7, 0, 0
7, 0, 0
8, 1, 0
8, 1, 0
8, 1, 0
8, 1, 0
8, 1, 0
9, 2, 0
9, 2, 0
9, 2, 0
9, 2, 0
9, 2, 0
10, 7, 0
10, 10, 0
10, 8, 0
10, 9, 0
10, 6, 0
11, 12, 0
11, 12, 0
11, 11, 0
11, 10, 0
11, 11, 0
12, 17, 0
12, 16, 0
12, 16, 0
12, 17, 0
12, 18, 0
13, 23, 0
13, 22, 0
13, 22, 0
13, 22, 0
13, 23, 0
14, 33, 0
14, 31, 0
14, 33, 0
14, 32, 0
14, 33, 0
15, 48, 0
15, 48, 0
15, 48, 0
15, 48, 0
15, 48, 0
16, 68, 1
16, 72, 1
16, 71, 1
16, 71, 1
16, 72, 1
17, 99, 4
17, 102, 4
17, 103, 4
17, 102, 4
17, 103, 4
18, 138, 10
18, 140, 10
18, 141, 10
18, 140, 10
18, 140, 10
19, 195, 23
19, 192, 23
19, 188, 22
19, 189, 22
19, 187, 22
20, 260, 50
20, 261, 52
20, 265, 52
20, 262, 52
20, 262, 52
21, 355, 102
21, 354, 102
21, 355, 102
21, 358, 102
21, 356, 102
22, 550, 242
22, 556, 241
22, 556, 241
22, 553, 241
22, 557, 241
23, 851, 469
23, 852, 469
23, 847, 469
23, 849, 469
23, 847, 469
24, 1462, 991
24, 1463, 1001
24, 1463, 1001
24, 1462, 1000
24, 1465, 1000
25, 2672, 2095
25, 2674, 2097
25, 2678, 2098
25, 2678, 2100
25, 2673, 2098
26, 5137, 4416
26, 5283, 4561
26, 5129, 4410
26, 5128, 4411
26, 5125, 4410
27, 10051, 9163
27, 10024, 9142
27, 10026, 9143
27, 10023, 9142
27, 10021, 9141
28, 20471, 19393
28, 20321, 19235
28, 20313, 19240
28, 20320, 19234
28, 20326, 19242
29, 41462, 40146
29, 41243, 39916
29, 41250, 39920
29, 41215, 39898
29, 41231, 39904
30, 84351, 82737
30, 84262, 82653
30, 84254, 82645
30, 85204, 83594
30, 88651, 87031
