2, 0, 0
2, 0, 0
2, 0, 0
2, 0, 0
2, 0, 0
3, 0, 0
3, 0, 0
3, 0, 0
3, 0, 0
3, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
5, 0, 0
5, 0, 0
5, 0, 0
5, 0, 0
5, 0, 0
6, 0, 0
6, 0, 0
6, 0, 0
6, 0, 0
6, 0, 0
7, 0, 0
7, 0, 0
7, 0, 0
7, 0, 0
7, 0, 0
8, 1, 0
8, 1, 0
8, 1, 0
8, 1, 0
8, 1, 0
9, 2, 0
9, 2, 0
9, 2, 0
9, 2, 0
9, 2, 0
10, 4, 0
10, 4, 0
10, 4, 0
10, 4, 0
10, 4, 0
11, 6, 0
11, 8, 0
11, 6, 0
11, 6, 0
11, 6, 0
12, 17, 0
12, 15, 0
12, 11, 0
12, 11, 0
12, 11, 0
13, 20, 0
13, 17, 0
13, 21, 0
13, 18, 0
13, 21, 0
14, 22, 0
14, 22, 0
14, 22, 0
14, 22, 0
14, 22, 0
15, 32, 0
15, 32, 0
15, 32, 0
15, 32, 0
15, 32, 0
16, 46, 0
16, 46, 0
16, 46, 0
16, 46, 0
16, 46, 0
17, 64, 0
17, 65, 0
17, 64, 0
17, 65, 0
17, 65, 0
18, 88, 0
18, 87, 0
18, 87, 0
18, 87, 0
18, 87, 0
19, 119, 0
19, 118, 0
19, 118, 0
19, 122, 0
19, 118, 0
20, 160, 2
20, 158, 1
20, 157, 1
20, 157, 1
20, 157, 1
21, 213, 6
21, 229, 6
21, 236, 5
21, 229, 6
21, 225, 5
22, 282, 14
22, 280, 14
22, 280, 14
22, 280, 14
22, 279, 14
23, 378, 31
23, 375, 32
23, 375, 32
23, 375, 32
23, 379, 32
24, 513, 71
24, 527, 71
24, 509, 70
24, 508, 70
24, 509, 71
25, 710, 152
25, 709, 152
25, 709, 152
25, 708, 153
25, 710, 155
26, 1020, 320
26, 1023, 321
26, 1017, 320
26, 1017, 321
26, 1017, 321
27, 1547, 677
27, 1548, 676
27, 1542, 676
27, 1542, 677
27, 1544, 676
28, 2496, 1429
28, 2611, 1413
28, 2476, 1413
28, 2476, 1413
28, 2473, 1414
29, 4296, 3000
29, 4295, 3000
29, 4355, 3000
29, 4291, 2997
29, 4294, 2983
30, 7783, 6205
30, 7718, 6145
30, 7730, 6143
30, 7740, 6142
30, 7738, 6143
