2, 0, 0
2, 0, 0
2, 0, 0
2, 0, 0
2, 0, 0
3, 2, 2
3, 0, 0
3, 0, 0
3, 0, 0
3, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
5, 0, 0
5, 0, 0
5, 0, 0
5, 0, 0
5, 0, 0
6, 3, 2
6, 2, 2
6, 1, 1
6, 1, 0
6, 1, 1
7, 1, 0
7, 1, 1
7, 1, 0
7, 1, 1
7, 0, 0
8, 1, 0
8, 1, 0
8, 1, 0
8, 1, 0
8, 1, 0
9, 11, 8
9, 17, 14
9, 4, 1
9, 2, 0
9, 2, 0
10, 12, 7
10, 24, 17
10, 5, 1
10, 5, 1
10, 5, 1
11, 8, 1
11, 8, 1
11, 9, 1
11, 8, 1
11, 7, 1
12, 13, 1
12, 13, 1
12, 15, 1
12, 12, 1
12, 13, 1
13, 21, 0
13, 20, 1
13, 23, 1
13, 21, 1
13, 19, 0
14, 33, 1
14, 36, 2
14, 30, 1
14, 32, 1
14, 31, 1
15, 37, 3
15, 33, 1
15, 34, 1
15, 40, 6
15, 33, 1
16, 47, 0
16, 47, 1
16, 46, 1
16, 47, 1
16, 50, 4
17, 71, 3
17, 67, 1
17, 63, 1
17, 64, 1
17, 64, 1
18, 88, 0
18, 90, 1
18, 88, 1
18, 90, 1
18, 88, 1
19, 119, 0
19, 118, 0
19, 118, 0
19, 118, 0
19, 118, 0
20, 160, 2
20, 156, 1
20, 156, 1
20, 155, 1
20, 156, 1
21, 218, 11
21, 220, 9
21, 219, 12
21, 210, 3
21, 208, 3
22, 287, 21
22, 282, 12
22, 276, 9
22, 279, 8
22, 274, 8
23, 373, 29
23, 360, 18
23, 360, 18
23, 361, 19
23, 361, 18
24, 487, 47
24, 492, 48
24, 482, 41
24, 477, 41
24, 488, 49
25, 663, 102
25, 643, 86
25, 642, 86
25, 643, 87
25, 642, 86
26, 883, 183
26, 890, 186
26, 882, 186
26, 889, 186
26, 889, 186
27, 1264, 389
27, 1261, 387
27, 1258, 385
27, 1258, 387
27, 1257, 385
28, 1885, 810
28, 1883, 808
28, 1894, 819
28, 1883, 808
28, 1881, 808
29, 3009, 1685
29, 3026, 1707
29, 3017, 1703
29, 3006, 1702
29, 3015, 1702
30, 5143, 3543
30, 5112, 3522
30, 5111, 3506
30, 5105, 3511
30, 5107, 3508
