2, 0, 0
2, 0, 0
2, 0, 0
2, 0, 0
2, 0, 0
3, 1, 0
3, 0, 0
3, 0, 0
3, 0, 0
3, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
5, 0, 0
5, 0, 0
5, 0, 0
5, 0, 0
5, 0, 0
6, 0, 0
6, 0, 0
6, 0, 0
6, 0, 0
6, 0, 0
7, 0, 0
7, 0, 0
7, 0, 0
7, 0, 0
7, 0, 0
8, 1, 0
8, 1, 0
8, 1, 0
8, 1, 0
8, 1, 0
9, 2, 0
9, 2, 0
9, 2, 0
9, 2, 0
9, 2, 0
10, 7, 0
10, 8, 0
10, 8, 0
10, 6, 0
10, 8, 0
11, 13, 0
11, 11, 0
11, 11, 0
11, 12, 0
11, 11, 0
12, 18, 0
12, 17, 0
12, 16, 0
12, 18, 0
12, 17, 0
13, 23, 0
13, 23, 0
13, 23, 0
13, 23, 0
13, 23, 0
14, 22, 0
14, 22, 0
14, 22, 0
14, 22, 0
14, 22, 0
15, 33, 0
15, 33, 0
15, 33, 0
15, 33, 0
15, 33, 0
16, 48, 0
16, 48, 0
16, 48, 0
16, 48, 0
16, 48, 0
17, 68, 0
17, 69, 0
17, 67, 0
17, 67, 0
17, 67, 0
18, 93, 1
18, 92, 1
18, 92, 1
18, 92, 1
18, 93, 1
19, 128, 2
19, 127, 2
19, 128, 2
19, 127, 2
19, 127, 2
20, 172, 5
20, 171, 6
20, 171, 6
20, 171, 5
20, 171, 6
21, 232, 13
21, 232, 13
21, 232, 13
21, 232, 13
21, 222, 13
22, 298, 31
22, 297, 30
22, 297, 29
22, 297, 29
22, 297, 29
23, 415, 65
23, 410, 64
23, 410, 64
23, 410, 64
23, 410, 64
24, 575, 134
24, 575, 134
24, 577, 134
24, 598, 143
24, 596, 138
25, 856, 297
25, 848, 289
25, 849, 288
25, 845, 289
25, 845, 287
26, 1310, 605
26, 1308, 607
26, 1308, 607
26, 1331, 629
26, 1313, 609
27, 2136, 1265
27, 2137, 1267
27, 2137, 1267
27, 2145, 1276
27, 2140, 1270
28, 3751, 2679
28, 3707, 2645
28, 3749, 2649
28, 3729, 2657
28, 3753, 2682
29, 6834, 5518
29, 6923, 5607
29, 6930, 5614
29, 6924, 5605
29, 6867, 5551
30, 13206, 11608
30, 13228, 11600
30, 13419, 11812
30, 13195, 11593
30, 13530, 11910
