30, 62015, 59835
30, 62140, 59923
30, 62120, 59907
30, 62137, 59912
30, 62170, 59936
30, 42162, 39956
30, 42158, 39948
30, 42174, 39962
30, 41621, 39910
30, 42169, 39955
30, 32230, 30016
30, 32205, 29988
30, 32235, 30025
30, 32181, 29976
30, 31685, 29974
30, 26230, 24023
30, 26226, 24021
30, 26213, 24009
30, 26215, 24004
30, 26201, 23983
30, 22215, 20013
30, 22221, 20008
30, 22222, 20010
30, 22215, 20002
30, 22219, 20007
30, 19358, 17155
30, 18987, 17140
30, 18762, 17056
30, 19350, 17145
30, 18994, 17144
30, 17101, 14888
30, 17152, 14951
30, 17149, 14947
30, 17149, 14937
30, 17099, 14890
30, 15473, 13264
30, 15541, 13340
30, 15566, 13365
30, 15577, 13367
30, 15527, 13315
30, 14213, 12014
30, 14262, 12087
30, 13890, 12035
30, 14318, 12152
30, 14220, 12016
30, 13051, 11280
30, 12913, 11208
30, 12955, 11189
30, 12973, 11276
30, 13469, 11297
30, 12401, 10575
30, 12345, 10640
30, 12313, 10611
30, 12284, 10595
30, 12215, 10506
30, 11710, 10000
30, 11795, 10085
30, 11722, 9986
30, 11930, 10226
30, 11728, 9966
30, 11296, 9589
30, 11339, 9618
30, 11314, 9574
30, 11228, 9495
30, 11255, 9522
30, 10870, 9115
30, 10947, 9163
30, 10832, 9067
30, 10931, 9149
30, 10769, 9029
30, 10518, 8771
30, 10446, 8698
30, 10547, 8787
30, 10525, 8778
30, 10708, 8981
30, 10242, 8505
30, 10312, 8563
30, 10376, 8609
30, 10206, 8445
30, 10354, 8627
30, 10202, 8469
30, 9966, 8226
30, 10049, 8306
30, 9931, 8140
30, 10068, 8318
30, 9988, 8194
30, 9754, 7959
30, 9798, 8053
30, 9850, 8102
30, 9781, 8053
30, 9767, 8032
30, 9556, 7800
30, 9625, 7859
30, 9690, 7905
30, 9653, 7905
30, 9581, 7830
30, 9435, 7670
30, 9554, 7821
30, 9243, 7501
30, 9340, 7597
30, 9125, 7385
30, 9204, 7458
30, 9333, 7534
30, 9154, 7391
30, 9143, 7389
30, 9072, 7316
30, 9209, 7486
30, 8995, 7240
30, 9070, 7329
30, 8944, 7190
30, 8798, 7028
30, 9015, 7260
30, 8980, 7220
30, 8990, 7237
30, 8905, 7140
30, 9002, 7266
30, 8742, 6986
30, 8954, 7179
30, 8692, 6963
30, 8810, 7038
30, 8631, 6829
30, 8701, 6953
30, 8632, 6872
30, 8728, 6990
30, 8716, 6960
30, 8683, 6905
30, 8451, 6704
30, 8545, 6741
30, 8517, 6728
30, 8731, 6989
30, 8501, 6769
30, 8201, 6448
30, 8266, 6467
30, 8549, 6804
30, 8455, 6627
